subject item word rt wordlength
48 15 cousin   417  6
48 15 who   433  3
48 15 the   393  3
48 15 diamond   409  7
48 15 that   361  4
48 15 the   441  3
48 15 peasant   433  7
48 15 had   473  3
48 15 described   552  9
48 15 in   457  2
48 15 great   489  5
48 15 detail   409  6
48 15 had   433  3
48 15 pleased   385  7
48 15 that_morning   424 12
48 15 hated   440  5
48 15 the   441  3
48 15 uncle.   521  6
48  3 The   490  3
48  3 worker   481  6
48  3 who   457  3
48  3 the   529  3
48  3 bucket   489  6
48  3 that   505  4
48  3 the   473  3
48  3 foreman   489  7
48  3 had   497  3
48  3 looked_for   689 10
48  3 in   673  2
48  3 the   449  3
48  3 basement   513  8
48  3 had   448  3
48  3 injured   441  7
48  3 this_morning   440 12
48  3 questioned   448 10
48  3 the   449  3
48  3 shepherd.   577  9
48  5 The   386  3
48  5 painter   409  7
48  5 who   465  3
48  5 the   513  3
48  5 hut   441  3
48  5 that   713  4
48  5 the   481  3
48  5 father   481  6
48  5 had   465  3
48  5 missed   449  6
48  5 by   465  2
48  5 sheer   489  5
48  5 accident   441  8
48  5 cooked_for   512 10
48  5 the   393  3
48  5 artist.   489  7
48 16 The   410  3
48 16 painter  1057  7
48 16 who   593  3
48 16 the   481  3
48 16 musician   665  8
48 16 that   449  4
48 16 the  1001  3
48 16 friend   521  6
48 16 had   465  3
48 16 liked   473  5
48 16 at   473  2
48 16 the   433  3
48 16 festival   457  8
48 16 admired   425  7
48 16 the   369  3
48 16 poet.   417  5
48  4 The   498  3
48  4 trader   481  6
48  4 who   617  3
48  4 the   497  3
48  4 businessman   473 11
48  4 that   777  4
48  4 the   465  3
48  4 professor   929  9
48  4 had   441  3
48  4 hired   497  5
48  4 over   577  4
48  4 the   553  3
48  4 internet   457  8
48  4 annoyed   400  7
48  4 the   409  3
48  4 investor.   417  9
48  2 The   514  3
48  2 mother   545  6
48  2 who   489  3
48  2 the   457  3
48  2 daughter   497  8
48  2 that   537  4
48  2 the   417  3
48  2 sister   665  6
48  2 had   433  3
48  2 found   521  5
48  2 in   545  2
48  2 the   433  3
48  2 room   465  4
48  2 had   409  3
48  2 frightened   513 10
48  2 today   425  5
48  2 greeted   425  7
48  2 the   401  3
48  2 grandmother.   521 12
48 10 The   578  3
48 10 artist   529  6
48 10 who   481  3
48 10 the   425  3
48 10 sportsman   464  9
48 10 that   497  4
48 10 the   425  3
48 10 guard   968  5
48 10 had   537  3
48 10 shouted_at   489 10
48 10 in   369  2
48 10 the   361  3
48 10 corridor   417  8
48 10 had   369  3
48 10 annoyed   337  7
48 10 all_day   369  7
48 10 instructed   384 10
48 10 the   336  3
48 10 newscaster.   481 11
48 12 The   514  3
48 12 son   546  3
48 12 who   441  3
48 12 the   409  3
48 12 father   385  6
48 12 that   401  4
48 12 the   361  3
48 12 teacher   393  7
48 12 had   401  3
48 12 seen   441  4
48 12 at   385  2
48 12 the   393  3
48 12 station   385  7
48 12 visited   361  7
48 12 the   353  3
48 12 grandfather.   424 12
48 11 The   442  3
48 11 clerk   561  5
48 11 who   409  3
48 11 the   417  3
48 11 walking_stick   656 13
48 11 that   416  4
48 11 the   448  3
48 11 visitor   505  7
48 11 had   545  3
48 11 forgotten_about   496 15
48 11 at   425  2
48 11 the   409  3
48 11 party   425  5
48 11 had   401  3
48 11 helped   401  6
48 11 that_afternoon   448 14
48 11 annoyed   400  7
48 11 the   409  3
48 11 neighbor.   425  9
48  1 The   410  3
48  1 carpenter   481  9
48  1 who   361  3
48  1 the   393  3
48  1 pillar   385  6
48  1 that   441  4
48  1 the   417  3
48  1 peasant   401  7
48  1 had   393  3
48  1 carried   361  7
48  1 to   377  2
48  1 the   393  3
48  1 bus-stop   456  8
48  1 supervised   416 10
48  1 the   376  3
48  1 apprentice.   425 11
48 14 The   618  3
48 14 defence   401  7
48 14 who   424  3
48 14 the   417  3
48 14 prosecutor   473 10
48 14 that   432  4
48 14 the   449  3
48 14 spy   457  3
48 14 had   377  3
48 14 looked_at   385  9
48 14 in   392  2
48 14 the   433  3
48 14 courtroom   465  9
48 14 had   537  3
48 14 surprised   465  9
48 14 yesterday   464  9
48 14 convinced   440  9
48 14 the   361  3
48 14 judge.   393  6
48 13 The   434  3
48 13 conductor   497  9
48 13 who   481  3
48 13 the   353  3
48 13 sponge   369  6
48 13 that   377  4
48 13 the   377  3
48 13 worker   393  6
48 13 had   401  3
48 13 ignored   401  7
48 13 during   425  6
48 13 the   385  3
48 13 cleanup   393  7
48 13 berated   393  7
48 13 the   512  3
48 13 musician.   441  9
48  7 The   442  3
48  7 pharmacist   633 10
48  7 who   385  3
48  7 the   337  3
48  7 button   353  6
48  7 that   377  4
48  7 the   321  3
48  7 stranger   345  8
48  7 had   369  3
48  7 seen   329  4
48  7 in   321  2
48  7 the   313  3
48  7 shop   369  4
48  7 had   465  3
48  7 troubled   313  8
48  7 this_afternoon   322 14
48  7 questioned   350 10
48  7 the   297  3
48  7 customer.   361  9
48  8 The   410  3
48  8 cleaner   545  7
48  8 who   401  3
48  8 the   369  3
48  8 janitor   353  7
48  8 that   369  4
48  8 the   345  3
48  8 doctor   417  6
48  8 had   369  3
48  8 recognized   456 10
48  8 on   369  2
48  8 the   313  3
48  8 street   321  6
48  8 surprised   312  9
48  8 the   321  3
48  8 patient.   329  8
48  9 The   546  3
48  9 dancer   377  6
48  9 who   361  3
48  9 the   369  3
48  9 shoe   353  4
48  9 that   393  4
48  9 the   417  3
48  9 bystander   465  9
48  9 had   377  3
48  9 admired   369  7
48  9 at   401  2
48  9 the   425  3
48  9 concert   465  7
48  9 tipped   376  6
48  9 the   361  3
48  9 doorman.   417  8
 5  7 The   298  3
 5  7 pharmacist   297 10
 5  7 who   441  3
 5  7 the   369  3
 5  7 optician   681  8
 5  7 that  1033  4
 5  7 the   657  3
 5  7 stranger   521  8
 5  7 had   433  3
 5  7 seen   409  4
 5  7 in   425  2
 5  7 the   441  3
 5  7 shop   569  4
 5  7 questioned   481 10
 5  7 the   408  3
 5  7 customer.   745  9
 5  8 The   322  3
 5  8 cleaner   321  7
 5  8 who   537  3
 5  8 the  1449  3
 5  8 ball   529  4
 5  8 that   761  4
 5  8 the  1025  3
 5  8 doctor   457  6
 5  8 had   408  3
 5  8 recognized   569 10
 5  8 on   513  2
 5  8 the   361  3
 5  8 street   433  6
 5  8 surprised   696  9
 5  8 the   889  3
 5  8 patient.  1145  8
 5  5 The   210  3
 5  5 painter   201  7
 5  5 who   233  3
 5  5 the   217  3
 5  5 musician   241  8
 5  5 that   233  4
 5  5 the   217  3
 5  5 father   249  6
 5  5 had   225  3
 5  5 missed   217  6
 5  5 by   217  2
 5  5 sheer   225  5
 5  5 accident   217  8
 5  5 had   233  3
 5  5 sheltered   208  9
 5  5 that_summer   232 11
 5  5 cooked_for   272 10
 5  5 the   289  3
 5  5 artist.   457  7
 5 10 The   242  3
 5 10 artist   257  6
 5 10 who   225  3
 5 10 the   273  3
 5 10 computer   281  8
 5 10 that   217  4
 5 10 the   417  3
 5 10 guard   281  5
 5 10 had   289  3
 5 10 shouted_at   249 10
 5 10 in   289  2
 5 10 the   265  3
 5 10 corridor   241  8
 5 10 had   393  3
 5 10 annoyed   473  7
 5 10 all_day   529  7
 5 10 instructed   480 10
 5 10 the   401  3
 5 10 newscaster.   553 11
 5 13 The   274  3
 5 13 conductor   353  9
 5 13 who   345  3
 5 13 the   345  3
 5 13 choirmaster   377 11
 5 13 that   969  4
 5 13 the   361  3
 5 13 worker   393  6
 5 13 had   353  3
 5 13 ignored   385  7
 5 13 during   385  6
 5 13 the   329  3
 5 13 cleanup   417  7
 5 13 had   353  3
 5 13 hit   465  3
 5 13 earlier_today  1489 13
 5 13 berated   696  7
 5 13 the   377  3
 5 13 musician.   481  9
 5  6 The   314  3
 5  6 saxophonist   201 11
 5  6 who   273  3
 5  6 the   233  3
 5  6 baton   201  5
 5  6 that   209  4
 5  6 the   193  3
 5  6 conductor   185  9
 5  6 had   185  3
 5  6 brought_along   169 13
 5  6 to   193  2
 5  6 the   169  3
 5  6 rehearsal   185  9
 5  6 had   153  3
 5  6 distracted   161 10
 5  6 last_evening   160 12
 5  6 thanked   201  7
 5  6 the   353  3
 5  6 violinist.   441 10
 5 15 The   242  3
 5 15 cousin   194  6
 5 15 who   201  3
 5 15 the   209  3
 5 15 brother   201  7
 5 15 that   233  4
 5 15 the   225  3
 5 15 peasant   241  7
 5 15 had   225  3
 5 15 described   585  9
 5 15 in   337  2
 5 15 great   209  5
 5 15 detail   225  6
 5 15 hated   241  5
 5 15 the   329  3
 5 15 uncle.   417  6
 5  1 The   170  3
 5  1 carpenter   169  9
 5  1 who   169  3
 5  1 the   177  3
 5  1 craftsman   185  9
 5  1 that   185  4
 5  1 the   185  3
 5  1 peasant   209  7
 5  1 had   209  3
 5  1 carried   441  7
 5  1 to   281  2
 5  1 the   272  3
 5  1 bus-stop   249  8
 5  1 had   209  3
 5  1 hurt   257  4
 5  1 yesterday   225  9
 5  1 supervised   233 10
 5  1 the   329  3
 5  1 apprentice.   881 11
 5 12 The   170  3
 5 12 son   170  3
 5 12 who   178  3
 5 12 the   177  3
 5 12 loudspeaker   161 11
 5 12 that   185  4
 5 12 the   265  3
 5 12 teacher   209  7
 5 12 had   217  3
 5 12 seen   209  4
 5 12 at   217  2
 5 12 the   209  3
 5 12 station   201  7
 5 12 visited   233  7
 5 12 the   297  3
 5 12 grandfather.   457 12
 5  9 The   194  3
 5  9 dancer   161  6
 5  9 who   177  3
 5  9 the   161  3
 5  9 singer   177  6
 5  9 that   137  4
 5  9 the   217  3
 5  9 bystander   529  9
 5  9 had   289  3
 5  9 admired   201  7
 5  9 at   217  2
 5  9 the   225  3
 5  9 concert   217  7
 5  9 had   193  3
 5  9 hurt   201  4
 5  9 yesterday   329  9
 5  9 tipped   321  6
 5  9 the   321  3
 5  9 doorman.   361  8
 5 11 The   170  3
 5 11 clerk   169  5
 5 11 who   177  3
 5 11 the   161  3
 5 11 bureaucrat   169 10
 5 11 that   161  4
 5 11 the   169  3
 5 11 visitor   153  7
 5 11 had   177  3
 5 11 forgotten_about   169 15
 5 11 at   176  2
 5 11 the   169  3
 5 11 party   169  5
 5 11 annoyed   185  7
 5 11 the   177  3
 5 11 neighbor.   233  9
 5  3 The   210  3
 5  3 worker   177  6
 5  3 who   153  3
 5  3 the   153  3
 5  3 tenant   145  6
 5  3 that   153  4
 5  3 the   153  3
 5  3 foreman   153  7
 5  3 had   153  3
 5  3 looked_for   161 10
 5  3 in   177  2
 5  3 the   145  3
 5  3 basement   169  8
 5  3 questioned   161 10
 5  3 the   161  3
 5  3 shepherd.   393  9
 5  2 The   162  3
 5  2 mother   169  6
 5  2 who   169  3
 5  2 the   177  3
 5  2 gun   169  3
 5  2 that   161  4
 5  2 the   161  3
 5  2 sister   161  6
 5  2 had   161  3
 5  2 found   161  5
 5  2 in   169  2
 5  2 the   162  3
 5  2 room   169  4
 5  2 had   177  3
 5  2 frightened   169 10
 5  2 today   177  5
 5  2 greeted   169  7
 5  2 the   161  3
 5  2 grandmother.   193 12
 5 14 The   194  3
 5 14 defence   169  7
 5 14 who   177  3
 5 14 the   177  3
 5 14 knife   161  5
 5 14 that   169  4
 5 14 the   185  3
 5 14 spy   177  3
 5 14 had   178  3
 5 14 looked_at   169  9
 5 14 in   161  2
 5 14 the   169  3
 5 14 courtroom   185  9
 5 14 had   169  3
 5 14 surprised   177  9
 5 14 yesterday   176  9
 5 14 convinced   169  9
 5 14 the   169  3
 5 14 judge.   433  6
 5 16 The   194  3
 5 16 painter   177  7
 5 16 who   169  3
 5 16 the   185  3
 5 16 film   161  4
 5 16 that   193  4
 5 16 the   185  3
 5 16 friend   201  6
 5 16 had   177  3
 5 16 liked   185  5
 5 16 at   177  2
 5 16 the   177  3
 5 16 festival   169  8
 5 16 admired   177  7
 5 16 the   336  3
 5 16 poet.   369  5
 5  4 The   178  3
 5  4 trader   169  6
 5  4 who   169  3
 5  4 the   177  3
 5  4 computer   185  8
 5  4 that   169  4
 5  4 the   177  3
 5  4 professor   169  9
 5  4 had   177  3
 5  4 hired   168  5
 5  4 over   177  4
 5  4 the   177  3
 5  4 internet   177  8
 5  4 annoyed   177  7
 5  4 the   193  3
 5  4 investor.   201  9
 6 13 The   594  3
 6 13 conductor   777  9
 6 13 who  1064  3
 6 13 the   689  3
 6 13 sponge   793  6
 6 13 that  1048  4
 6 13 the   713  3
 6 13 worker   841  6
 6 13 had  1065  3
 6 13 ignored   889  7
 6 13 during  1345  6
 6 13 the  1153  3
 6 13 cleanup  1305  7
 6 13 had   745  3
 6 13 hit   961  3
 6 13 earlier_today  1016 13
 6 13 berated   936  7
 6 13 the   857  3
 6 13 musician.  1065  9
 6 10 The   962  3
 6 10 artist   913  6
 6 10 who   873  3
 6 10 the   897  3
 6 10 sportsman   801  9
 6 10 that  2424  4
 6 10 the   761  3
 6 10 guard   801  5
 6 10 had  5280  3
 6 10 shouted_at  3344 10
 6 10 in   752  2
 6 10 the   753  3
 6 10 corridor   625  8
 6 10 instructed  1185 10
 6 10 the  1616  3
 6 10 newscaster.  1408 11
 6  1 The  1182  3
 6  1 carpenter   773  9
 6  1 who   801  3
 6  1 the   705  3
 6  1 pillar   801  6
 6  1 that  2809  4
 6  1 the   721  3
 6  1 peasant  1945  7
 6  1 had  2064  3
 6  1 carried   497  7
 6  1 to   849  2
 6  1 the   401  3
 6  1 bus-stop   545  8
 6  1 had   409  3
 6  1 hurt   409  4
 6  1 yesterday   361  9
 6  1 supervised   584 10
 6  1 the   392  3
 6  1 apprentice.  1633 11
 6 15 The   395  3
 6 15 cousin   713  6
 6 15 who   641  3
 6 15 the   545  3
 6 15 diamond   433  7
 6 15 that  2040  4
 6 15 the   705  3
 6 15 peasant   761  7
 6 15 had   433  3
 6 15 described  3041  9
 6 15 in   456  2
 6 15 great   409  5
 6 15 detail   361  6
 6 15 hated  1697  5
 6 15 the   345  3
 6 15 uncle.   545  6
 6 14 The   274  3
 6 14 defence   273  7
 6 14 who   417  3
 6 14 the   361  3
 6 14 prosecutor   321 10
 6 14 that   368  4
 6 14 the   689  3
 6 14 spy   361  3
 6 14 had   361  3
 6 14 looked_at  3081  9
 6 14 in   289  2
 6 14 the   209  3
 6 14 courtroom   225  9
 6 14 convinced   528  9
 6 14 the   311  3
 6 14 judge.   433  6
 6  7 The   881  3
 6  7 pharmacist   753 10
 6  7 who   881  3
 6  7 the   641  3
 6  7 button   641  6
 6  7 that   817  4
 6  7 the   681  3
 6  7 stranger   809  8
 6  7 had   625  3
 6  7 seen   705  4
 6  7 in   745  2
 6  7 the   664  3
 6  7 shop   528  4
 6  7 questioned  2209 10
 6  7 the   464  3
 6  7 customer.  1273  9
 6 16 The   538  3
 6 16 painter   689  7
 6 16 who   545  3
 6 16 the   441  3
 6 16 musician   769  8
 6 16 that   649  4
 6 16 the   457  3
 6 16 friend   609  6
 6 16 had   505  3
 6 16 liked  4065  5
 6 16 at   417  2
 6 16 the   393  3
 6 16 festival   569  8
 6 16 had   353  3
 6 16 disturbed  4264  9
 6 16 that_day   352  8
 6 16 admired   585  7
 6 16 the   369  3
 6 16 poet.  2681  5
 6  3 The   330  3
 6  3 worker   193  6
 6  3 who   217  3
 6  3 the   185  3
 6  3 bucket   185  6
 6  3 that   177  4
 6  3 the   185  3
 6  3 foreman   185  7
 6  3 had   193  3
 6  3 looked_for   177 10
 6  3 in   193  2
 6  3 the   209  3
 6  3 basement   185  8
 6  3 questioned   201 10
 6  3 the   297  3
 6  3 shepherd.   449  9
 6  8 The   418  3
 6  8 cleaner   801  7
 6  8 who   329  3
 6  8 the   729  3
 6  8 janitor   545  7
 6  8 that   481  4
 6  8 the   465  3
 6  8 doctor  4337  6
 6  8 had   312  3
 6  8 recognized   689 10
 6  8 on   353  2
 6  8 the   489  3
 6  8 street   401  6
 6  8 had   321  3
 6  8 hurt   297  4
 6  8 last_week   785  9
 6  8 surprised   928  9
 6  8 the   633  3
 6  8 patient.  1112  8
 6  6 The   426  3
 6  6 saxophonist   545 11
 6  6 who   537  3
 6  6 the   473  3
 6  6 trumpeter   584  9
 6  6 that   385  4
 6  6 the   401  3
 6  6 conductor  1536  9
 6  6 had   361  3
 6  6 brought_along   425 13
 6  6 to   385  2
 6  6 the   393  3
 6  6 rehearsal   577  9
 6  6 thanked   441  7
 6  6 the   321  3
 6  6 violinist.  1337 10
 6  4 The   842  3
 6  4 trader   249  6
 6  4 who   217  3
 6  4 the   209  3
 6  4 businessman   201 11
 6  4 that   217  4
 6  4 the   217  3
 6  4 professor   225  9
 6  4 had   225  3
 6  4 hired   217  5
 6  4 over   233  4
 6  4 the   217  3
 6  4 internet   193  8
 6  4 had   217  3
 6  4 confused   217  8
 6  4 today   233  5
 6  4 annoyed   233  7
 6  4 the   231  3
 6  4 investor.   521  9
 6  9 The   426  3
 6  9 dancer   425  6
 6  9 who   377  3
 6  9 the   369  3
 6  9 shoe   369  4
 6  9 that  1041  4
 6  9 the   393  3
 6  9 bystander   568  9
 6  9 had   337  3
 6  9 admired   681  7
 6  9 at   537  2
 6  9 the   337  3
 6  9 concert   600  7
 6  9 had   385  3
 6  9 hurt   401  4
 6  9 yesterday   569  9
 6  9 tipped   785  6
 6  9 the   369  3
 6  9 doorman.  2041  8
 6  2 The   370  3
 6  2 mother   681  6
 6  2 who   233  3
 6  2 the   313  3
 6  2 daughter   401  8
 6  2 that   345  4
 6  2 the   353  3
 6  2 sister   273  6
 6  2 had  2513  3
 6  2 found   248  5
 6  2 in   289  2
 6  2 the   281  3
 6  2 room   257  4
 6  2 greeted   281  7
 6  2 the   297  3
 6  2 grandmother.  2200 12
 6 12 The   330  3
 6 12 son   634  3
 6 12 who   337  3
 6 12 the   289  3
 6 12 father   769  6
 6 12 that   289  4
 6 12 the   281  3
 6 12 teacher   889  7
 6 12 had   296  3
 6 12 seen   257  4
 6 12 at  1849  2
 6 12 the   305  3
 6 12 station   345  7
 6 12 had   729  3
 6 12 disturbed   257  9
 6 12 today  3408  5
 6 12 visited   320  7
 6 12 the   289  3
 6 12 grandfather.   512 12
 6 11 The   402  3
 6 11 clerk   449  5
 6 11 who   793  3
 6 11 the   353  3
 6 11 walking_stick   904 13
 6 11 that   409  4
 6 11 the   321  3
 6 11 visitor   561  7
 6 11 had   313  3
 6 11 forgotten_about   328 15
 6 11 at   353  2
 6 11 the  1208  3
 6 11 party   313  5
 6 11 annoyed   305  7
 6 11 the   345  3
 6 11 neighbor.  1665  9
 6  5 The   746  3
 6  5 painter   849  7
 6  5 who   665  3
 6  5 the   617  3
 6  5 hut   513  3
 6  5 that   881  4
 6  5 the   625  3
 6  5 father   617  6
 6  5 had  1177  3
 6  5 missed  1728  6
 6  5 by   329  2
 6  5 sheer   553  5
 6  5 accident   368  8
 6  5 had   393  3
 6  5 sheltered   985  9
 6  5 that_summer   920 11
 6  5 cooked_for   376 10
 6  5 the   393  3
 6  5 artist.   785  7
 7  9 The   282  3
 7  9 dancer   257  6
 7  9 who   217  3
 7  9 the   241  3
 7  9 singer   265  6
 7  9 that   313  4
 7  9 the   553  3
 7  9 bystander   633  9
 7  9 had   473  3
 7  9 admired   368  7
 7  9 at   377  2
 7  9 the   321  3
 7  9 concert   352  7
 7  9 tipped   449  6
 7  9 the   385  3
 7  9 doorman.   560  8
 7 11 The   322  3
 7 11 clerk   281  5
 7 11 who   385  3
 7 11 the   305  3
 7 11 bureaucrat   369 10
 7 11 that   417  4
 7 11 the   409  3
 7 11 visitor   617  7
 7 11 had   313  3
 7 11 forgotten_about   416 15
 7 11 at   368  2
 7 11 the   345  3
 7 11 party   305  5
 7 11 had   345  3
 7 11 helped   321  6
 7 11 that_afternoon   296 14
 7 11 annoyed   432  7
 7 11 the   401  3
 7 11 neighbor.   697  9
 7 16 The   322  3
