sub,itemType,item,cond,pos,posW,ansKey,rt,isCorrect,relabelpos,CL ,CUE
45,e5,4,d,6,无奈地,-,448,1,6,CL,CUE
17,e5,4,d,6,无奈地,-,521,1,6,CL,CUE
41,e5,4,d,6,无奈地,-,523,1,6,CL,CUE
37,e5,4,d,6,无奈地,-,537,1,6,CL,CUE
49,e5,4,d,6,无奈地,-,552,1,6,CL,CUE
25,e5,4,d,6,无奈地,-,571,1,6,CL,CUE
13,e5,4,d,6,无奈地,-,572,1,6,CL,CUE
33,e5,4,d,6,无奈地,-,624,1,6,CL,CUE
57,e5,4,d,6,无奈地,-,670,1,6,CL,CUE
9,e5,4,d,6,无奈地,-,862,1,6,CL,CUE
56,e5,5,d,6,全然,-,208,1,6,CL,CUE
40,e5,5,d,6,全然,-,231,1,6,CL,CUE
16,e5,5,d,6,全然,-,305,1,6,CL,CUE
60,e5,5,d,6,全然,-,325,2,6,CL,CUE
12,e5,5,d,6,全然,-,348,1,6,CL,CUE
20,e5,5,d,6,全然,-,350,1,6,CL,CUE
36,e5,5,d,6,全然,-,369,1,6,CL,CUE
24,e5,5,d,6,全然,-,403,1,6,CL,CUE
4,e5,5,d,6,全然,-,450,1,6,CL,CUE
44,e5,5,d,6,全然,-,482,1,6,CL,CUE
52,e5,5,d,6,全然,-,498,1,6,CL,CUE
48,e5,5,d,6,全然,-,503,1,6,CL,CUE
32,e5,5,d,6,全然,-,531,1,6,CL,CUE
8,e5,5,d,6,全然,-,894,1,6,CL,CUE
28,e5,5,d,6,全然,-,1328,1,6,CL,CUE
19,e5,6,d,6,深深地,-,266,1,6,CL,CUE
55,e5,6,d,6,深深地,-,332,1,6,CL,CUE
27,e5,6,d,6,深深地,-,336,1,6,CL,CUE
47,e5,6,d,6,深深地,-,434,1,6,CL,CUE
35,e5,6,d,6,深深地,-,451,1,6,CL,CUE
39,e5,6,d,6,深深地,-,470,1,6,CL,CUE
15,e5,6,d,6,深深地,-,508,1,6,CL,CUE
23,e5,6,d,6,深深地,-,517,1,6,CL,CUE
51,e5,6,d,6,深深地,-,529,1,6,CL,CUE
31,e5,6,d,6,深深地,-,533,1,6,CL,CUE
43,e5,6,d,6,深深地,-,544,1,6,CL,CUE
3,e5,6,d,6,深深地,-,551,1,6,CL,CUE
59,e5,6,d,6,深深地,-,698,1,6,CL,CUE
7,e5,6,d,6,深深地,-,911,1,6,CL,CUE
26,e5,7,d,6,高傲地,-,251,1,6,CL,CUE
30,e5,7,d,6,高傲地,-,266,1,6,CL,CUE
18,e5,7,d,6,高傲地,-,301,2,6,CL,CUE
2,e5,7,d,6,高傲地,-,326,1,6,CL,CUE
54,e5,7,d,6,高傲地,-,357,1,6,CL,CUE
14,e5,7,d,6,高傲地,-,375,1,6,CL,CUE
6,e5,7,d,6,高傲地,-,399,1,6,CL,CUE
34,e5,7,d,6,高傲地,-,466,1,6,CL,CUE
22,e5,7,d,6,高傲地,-,477,1,6,CL,CUE
50,e5,7,d,6,高傲地,-,559,1,6,CL,CUE
46,e5,7,d,6,高傲地,-,574,1,6,CL,CUE
10,e5,7,d,6,高傲地,-,625,1,6,CL,CUE
42,e5,7,d,6,高傲地,-,761,1,6,CL,CUE
58,e5,7,d,6,高傲地,-,928,1,6,CL,CUE
38,e5,7,d,6,高傲地,-,961,1,6,CL,CUE
29,e5,8,d,6,轻声地,-,216,1,6,CL,CUE
45,e5,8,d,6,轻声地,-,361,1,6,CL,CUE
17,e5,8,d,6,轻声地,-,405,1,6,CL,CUE
49,e5,8,d,6,轻声地,-,462,1,6,CL,CUE
21,e5,8,d,6,轻声地,-,498,1,6,CL,CUE
53,e5,8,d,6,轻声地,-,570,1,6,CL,CUE
13,e5,8,d,6,轻声地,-,598,1,6,CL,CUE
5,e5,8,d,6,轻声地,-,605,1,6,CL,CUE
41,e5,8,d,6,轻声地,-,632,1,6,CL,CUE
9,e5,8,d,6,轻声地,-,642,1,6,CL,CUE
33,e5,8,d,6,轻声地,-,702,1,6,CL,CUE
25,e5,8,d,6,轻声地,-,818,1,6,CL,CUE
57,e5,8,d,6,轻声地,-,1043,1,6,CL,CUE
37,e5,8,d,6,轻声地,-,1167,1,6,CL,CUE
56,e5,9,d,6,普遍地,-,245,1,6,CL,CUE
40,e5,9,d,6,普遍地,-,248,1,6,CL,CUE
16,e5,9,d,6,普遍地,-,263,1,6,CL,CUE
20,e5,9,d,6,普遍地,-,350,1,6,CL,CUE
60,e5,9,d,6,普遍地,-,358,1,6,CL,CUE
28,e5,9,d,6,普遍地,-,429,1,6,CL,CUE
12,e5,9,d,6,普遍地,-,477,1,6,CL,CUE
52,e5,9,d,6,普遍地,-,477,1,6,CL,CUE
32,e5,9,d,6,普遍地,-,481,1,6,CL,CUE
8,e5,9,d,6,普遍地,-,514,1,6,CL,CUE
4,e5,9,d,6,普遍地,-,539,1,6,CL,CUE
48,e5,9,d,6,普遍地,-,593,1,6,CL,CUE
36,e5,9,d,6,普遍地,-,806,1,6,CL,CUE
44,e5,9,d,6,普遍地,-,813,1,6,CL,CUE
24,e5,9,d,6,普遍地,-,920,1,6,CL,CUE
59,e5,10,d,6,肆意地,-,216,1,6,CL,CUE
19,e5,10,d,6,肆意地,-,231,1,6,CL,CUE
35,e5,10,d,6,肆意地,-,248,1,6,CL,CUE
27,e5,10,d,6,肆意地,-,310,1,6,CL,CUE
43,e5,10,d,6,肆意地,-,329,1,6,CL,CUE
15,e5,10,d,6,肆意地,-,374,1,6,CL,CUE
55,e5,10,d,6,肆意地,-,436,1,6,CL,CUE
39,e5,10,d,6,肆意地,-,439,2,6,CL,CUE
23,e5,10,d,6,肆意地,-,441,1,6,CL,CUE
47,e5,10,d,6,肆意地,-,460,2,6,CL,CUE
7,e5,10,d,6,肆意地,-,577,1,6,CL,CUE
3,e5,10,d,6,肆意地,-,586,2,6,CL,CUE
31,e5,10,d,6,肆意地,-,662,1,6,CL,CUE
51,e5,10,d,6,肆意地,-,863,1,6,CL,CUE
30,e5,11,d,6,进一步,-,245,2,6,CL,CUE
18,e5,11,d,6,进一步,-,270,2,6,CL,CUE
26,e5,11,d,6,进一步,-,272,1,6,CL,CUE
14,e5,11,d,6,进一步,-,304,1,6,CL,CUE
58,e5,11,d,6,进一步,-,320,2,6,CL,CUE
22,e5,11,d,6,进一步,-,326,2,6,CL,CUE
10,e5,11,d,6,进一步,-,345,2,6,CL,CUE
2,e5,11,d,6,进一步,-,354,2,6,CL,CUE
6,e5,11,d,6,进一步,-,381,1,6,CL,CUE
42,e5,11,d,6,进一步,-,388,1,6,CL,CUE
54,e5,11,d,6,进一步,-,406,2,6,CL,CUE
34,e5,11,d,6,进一步,-,410,1,6,CL,CUE
46,e5,11,d,6,进一步,-,415,2,6,CL,CUE
50,e5,11,d,6,进一步,-,431,1,6,CL,CUE
38,e5,11,d,6,进一步,-,3699,2,6,CL,CUE
29,e5,12,d,6,愤怒地,-,211,1,6,CL,CUE
5,e5,12,d,6,愤怒地,-,246,1,6,CL,CUE
53,e5,12,d,6,愤怒地,-,311,1,6,CL,CUE
45,e5,12,d,6,愤怒地,-,491,1,6,CL,CUE
21,e5,12,d,6,愤怒地,-,494,1,6,CL,CUE
49,e5,12,d,6,愤怒地,-,494,1,6,CL,CUE
41,e5,12,d,6,愤怒地,-,568,1,6,CL,CUE
37,e5,12,d,6,愤怒地,-,590,1,6,CL,CUE
57,e5,12,d,6,愤怒地,-,643,1,6,CL,CUE
17,e5,12,d,6,愤怒地,-,750,1,6,CL,CUE
9,e5,12,d,6,愤怒地,-,765,1,6,CL,CUE
33,e5,12,d,6,愤怒地,-,892,1,6,CL,CUE
13,e5,12,d,6,愤怒地,-,1475,2,6,CL,CUE
25,e5,12,d,6,愤怒地,-,1643,1,6,CL,CUE
20,e5,13,d,6,即将,-,244,1,6,CL,CUE
56,e5,13,d,6,即将,-,277,1,6,CL,CUE
12,e5,13,d,6,即将,-,313,1,6,CL,CUE
40,e5,13,d,6,即将,-,340,1,6,CL,CUE
60,e5,13,d,6,即将,-,374,1,6,CL,CUE
28,e5,13,d,6,即将,-,408,1,6,CL,CUE
48,e5,13,d,6,即将,-,434,1,6,CL,CUE
36,e5,13,d,6,即将,-,454,1,6,CL,CUE
4,e5,13,d,6,即将,-,472,1,6,CL,CUE
8,e5,13,d,6,即将,-,476,1,6,CL,CUE
24,e5,13,d,6,即将,-,501,1,6,CL,CUE
52,e5,13,d,6,即将,-,560,1,6,CL,CUE
32,e5,13,d,6,即将,-,608,1,6,CL,CUE
16,e5,13,d,6,即将,-,686,2,6,CL,CUE
44,e5,13,d,6,即将,-,690,1,6,CL,CUE
59,e5,14,d,6,甜美地,-,279,1,6,CL,CUE
19,e5,14,d,6,甜美地,-,292,1,6,CL,CUE
39,e5,14,d,6,甜美地,-,403,1,6,CL,CUE
15,e5,14,d,6,甜美地,-,404,1,6,CL,CUE
55,e5,14,d,6,甜美地,-,419,1,6,CL,CUE
35,e5,14,d,6,甜美地,-,477,1,6,CL,CUE
47,e5,14,d,6,甜美地,-,492,1,6,CL,CUE
7,e5,14,d,6,甜美地,-,498,1,6,CL,CUE
27,e5,14,d,6,甜美地,-,532,1,6,CL,CUE
43,e5,14,d,6,甜美地,-,575,1,6,CL,CUE
31,e5,14,d,6,甜美地,-,642,1,6,CL,CUE
3,e5,14,d,6,甜美地,-,680,1,6,CL,CUE
23,e5,14,d,6,甜美地,-,725,1,6,CL,CUE
51,e5,14,d,6,甜美地,-,835,1,6,CL,CUE
14,e5,15,d,6,惊慌地,-,287,1,6,CL,CUE
30,e5,15,d,6,惊慌地,-,307,1,6,CL,CUE
22,e5,15,d,6,惊慌地,-,370,1,6,CL,CUE
26,e5,15,d,6,惊慌地,-,378,1,6,CL,CUE
2,e5,15,d,6,惊慌地,-,391,1,6,CL,CUE
6,e5,15,d,6,惊慌地,-,392,1,6,CL,CUE
46,e5,15,d,6,惊慌地,-,442,1,6,CL,CUE
50,e5,15,d,6,惊慌地,-,466,1,6,CL,CUE
42,e5,15,d,6,惊慌地,-,506,1,6,CL,CUE
38,e5,15,d,6,惊慌地,-,530,1,6,CL,CUE
10,e5,15,d,6,惊慌地,-,543,1,6,CL,CUE
54,e5,15,d,6,惊慌地,-,557,1,6,CL,CUE
34,e5,15,d,6,惊慌地,-,635,1,6,CL,CUE
58,e5,15,d,6,惊慌地,-,755,1,6,CL,CUE
18,e5,15,d,6,惊慌地,-,1152,1,6,CL,CUE
29,e5,16,d,6,总是,-,225,1,6,CL,CUE
45,e5,16,d,6,总是,-,268,1,6,CL,CUE
53,e5,16,d,6,总是,-,333,1,6,CL,CUE
5,e5,16,d,6,总是,-,348,1,6,CL,CUE
41,e5,16,d,6,总是,-,374,1,6,CL,CUE
21,e5,16,d,6,总是,-,419,1,6,CL,CUE
13,e5,16,d,6,总是,-,454,1,6,CL,CUE
57,e5,16,d,6,总是,-,463,1,6,CL,CUE
25,e5,16,d,6,总是,-,465,2,6,CL,CUE
49,e5,16,d,6,总是,-,499,1,6,CL,CUE
37,e5,16,d,6,总是,-,535,1,6,CL,CUE
9,e5,16,d,6,总是,-,537,1,6,CL,CUE
17,e5,16,d,6,总是,-,677,1,6,CL,CUE
33,e5,16,d,6,总是,-,808,1,6,CL,CUE
56,e5,17,d,6,在同行中,-,190,1,6,CL,CUE
20,e5,17,d,6,在同行中,-,214,1,6,CL,CUE
40,e5,17,d,6,在同行中,-,234,1,6,CL,CUE
8,e5,17,d,6,在同行中,-,315,1,6,CL,CUE
16,e5,17,d,6,在同行中,-,333,1,6,CL,CUE
60,e5,17,d,6,在同行中,-,334,2,6,CL,CUE
4,e5,17,d,6,在同行中,-,457,1,6,CL,CUE
36,e5,17,d,6,在同行中,-,512,1,6,CL,CUE
24,e5,17,d,6,在同行中,-,541,1,6,CL,CUE
52,e5,17,d,6,在同行中,-,582,1,6,CL,CUE
28,e5,17,d,6,在同行中,-,586,1,6,CL,CUE
48,e5,17,d,6,在同行中,-,601,1,6,CL,CUE
12,e5,17,d,6,在同行中,-,625,1,6,CL,CUE
44,e5,17,d,6,在同行中,-,1124,1,6,CL,CUE
32,e5,17,d,6,在同行中,-,2688,1,6,CL,CUE
35,e5,18,d,6,最终,-,127,2,6,CL,CUE
19,e5,18,d,6,最终,-,283,2,6,CL,CUE
55,e5,18,d,6,最终,-,286,1,6,CL,CUE
59,e5,18,d,6,最终,-,286,1,6,CL,CUE
15,e5,18,d,6,最终,-,340,1,6,CL,CUE
47,e5,18,d,6,最终,-,344,2,6,CL,CUE
3,e5,18,d,6,最终,-,420,1,6,CL,CUE
27,e5,18,d,6,最终,-,424,1,6,CL,CUE
7,e5,18,d,6,最终,-,481,1,6,CL,CUE
23,e5,18,d,6,最终,-,523,2,6,CL,CUE
39,e5,18,d,6,最终,-,524,1,6,CL,CUE
43,e5,18,d,6,最终,-,536,1,6,CL,CUE
31,e5,18,d,6,最终,-,624,1,6,CL,CUE
51,e5,18,d,6,最终,-,717,1,6,CL,CUE
2,e5,19,d,6,迅速地,-,291,1,6,CL,CUE
18,e5,19,d,6,迅速地,-,312,1,6,CL,CUE
26,e5,19,d,6,迅速地,-,351,1,6,CL,CUE
58,e5,19,d,6,迅速地,-,352,1,6,CL,CUE
22,e5,19,d,6,迅速地,-,386,1,6,CL,CUE
6,e5,19,d,6,迅速地,-,445,1,6,CL,CUE
46,e5,19,d,6,迅速地,-,477,1,6,CL,CUE
34,e5,19,d,6,迅速地,-,483,1,6,CL,CUE
54,e5,19,d,6,迅速地,-,494,1,6,CL,CUE
30,e5,19,d,6,迅速地,-,568,1,6,CL,CUE
10,e5,19,d,6,迅速地,-,574,2,6,CL,CUE
42,e5,19,d,6,迅速地,-,583,1,6,CL,CUE
14,e5,19,d,6,迅速地,-,592,1,6,CL,CUE
50,e5,19,d,6,迅速地,-,883,1,6,CL,CUE
38,e5,19,d,6,迅速地,-,2541,1,6,CL,CUE
41,e5,20,d,6,迅速地,-,280,1,6,CL,CUE
5,e5,20,d,6,迅速地,-,336,1,6,CL,CUE
53,e5,20,d,6,迅速地,-,385,1,6,CL,CUE
29,e5,20,d,6,迅速地,-,396,1,6,CL,CUE
17,e5,20,d,6,迅速地,-,473,1,6,CL,CUE
9,e5,20,d,6,迅速地,-,520,1,6,CL,CUE
13,e5,20,d,6,迅速地,-,527,1,6,CL,CUE
21,e5,20,d,6,迅速地,-,529,1,6,CL,CUE
25,e5,20,d,6,迅速地,-,583,1,6,CL,CUE
33,e5,20,d,6,迅速地,-,593,1,6,CL,CUE
45,e5,20,d,6,迅速地,-,612,1,6,CL,CUE
37,e5,20,d,6,迅速地,-,679,1,6,CL,CUE
49,e5,20,d,6,迅速地,-,833,1,6,CL,CUE
57,e5,20,d,6,迅速地,-,1531,1,6,CL,CUE
40,e5,21,d,6,曾经,-,211,1,6,CL,CUE
56,e5,21,d,6,曾经,-,244,1,6,CL,CUE
12,e5,21,d,6,曾经,-,344,1,6,CL,CUE
60,e5,21,d,6,曾经,-,349,2,6,CL,CUE
16,e5,21,d,6,曾经,-,405,1,6,CL,CUE
24,e5,21,d,6,曾经,-,423,1,6,CL,CUE
4,e5,21,d,6,曾经,-,425,1,6,CL,CUE
32,e5,21,d,6,曾经,-,427,1,6,CL,CUE
52,e5,21,d,6,曾经,-,476,1,6,CL,CUE
20,e5,21,d,6,曾经,-,606,1,6,CL,CUE
48,e5,21,d,6,曾经,-,623,1,6,CL,CUE
36,e5,21,d,6,曾经,-,636,1,6,CL,CUE
44,e5,21,d,6,曾经,-,662,1,6,CL,CUE
28,e5,21,d,6,曾经,-,914,1,6,CL,CUE
8,e5,21,d,6,曾经,-,915,1,6,CL,CUE
59,e5,22,d,6,吃力地,-,207,1,6,CL,CUE
43,e5,22,d,6,吃力地,-,226,1,6,CL,CUE
55,e5,22,d,6,吃力地,-,283,1,6,CL,CUE
27,e5,22,d,6,吃力地,-,324,1,6,CL,CUE
19,e5,22,d,6,吃力地,-,328,1,6,CL,CUE
35,e5,22,d,6,吃力地,-,355,1,6,CL,CUE
3,e5,22,d,6,吃力地,-,438,1,6,CL,CUE
47,e5,22,d,6,吃力地,-,464,1,6,CL,CUE
15,e5,22,d,6,吃力地,-,499,1,6,CL,CUE
23,e5,22,d,6,吃力地,-,602,1,6,CL,CUE
39,e5,22,d,6,吃力地,-,633,1,6,CL,CUE
31,e5,22,d,6,吃力地,-,896,1,6,CL,CUE
7,e5,22,d,6,吃力地,-,1513,1,6,CL,CUE
51,e5,22,d,6,吃力地,-,2885,1,6,CL,CUE
2,e5,23,d,6,乖乖地,-,234,1,6,CL,CUE
18,e5,23,d,6,乖乖地,-,303,1,6,CL,CUE
30,e5,23,d,6,乖乖地,-,350,1,6,CL,CUE
14,e5,23,d,6,乖乖地,-,359,1,6,CL,CUE
54,e5,23,d,6,乖乖地,-,387,1,6,CL,CUE
6,e5,23,d,6,乖乖地,-,393,1,6,CL,CUE
22,e5,23,d,6,乖乖地,-,421,1,6,CL,CUE
50,e5,23,d,6,乖乖地,-,441,2,6,CL,CUE
42,e5,23,d,6,乖乖地,-,450,1,6,CL,CUE
26,e5,23,d,6,乖乖地,-,513,1,6,CL,CUE
34,e5,23,d,6,乖乖地,-,558,1,6,CL,CUE
10,e5,23,d,6,乖乖地,-,628,1,6,CL,CUE
38,e5,23,d,6,乖乖地,-,702,1,6,CL,CUE
58,e5,23,d,6,乖乖地,-,706,1,6,CL,CUE
46,e5,23,d,6,乖乖地,-,1081,1,6,CL,CUE
29,e5,24,d,6,气恼地,-,232,1,6,CL,CUE
45,e5,24,d,6,气恼地,-,294,1,6,CL,CUE
49,e5,24,d,6,气恼地,-,315,1,6,CL,CUE
25,e5,24,d,6,气恼地,-,363,1,6,CL,CUE
53,e5,24,d,6,气恼地,-,429,1,6,CL,CUE
41,e5,24,d,6,气恼地,-,472,1,6,CL,CUE
5,e5,24,d,6,气恼地,-,478,1,6,CL,CUE
13,e5,24,d,6,气恼地,-,511,1,6,CL,CUE
21,e5,24,d,6,气恼地,-,542,1,6,CL,CUE
37,e5,24,d,6,气恼地,-,551,1,6,CL,CUE
17,e5,24,d,6,气恼地,-,745,1,6,CL,CUE
57,e5,24,d,6,气恼地,-,770,1,6,CL,CUE
33,e5,24,d,6,气恼地,-,874,1,6,CL,CUE
9,e5,24,d,6,气恼地,-,1165,1,6,CL,CUE
58,e5,1,b,7,四周。,-,360,1,8,CL,noCUE
6,e5,1,b,7,四周。,-,412,1,8,CL,noCUE
14,e5,1,b,7,四周。,-,414,1,8,CL,noCUE
26,e5,1,b,7,四周。,-,423,1,8,CL,noCUE
50,e5,1,b,7,四周。,-,441,1,8,CL,noCUE
42,e5,1,b,7,四周。,-,456,1,8,CL,noCUE
22,e5,1,b,7,四周。,-,474,1,8,CL,noCUE
10,e5,1,b,7,四周。,-,489,1,8,CL,noCUE
30,e5,1,b,7,四周。,-,523,1,8,CL,noCUE
46,e5,1,b,7,四周。,-,662,1,8,CL,noCUE
2,e5,1,b,7,四周。,-,750,1,8,CL,noCUE
38,e5,1,b,7,四周。,-,887,1,8,CL,noCUE
34,e5,1,b,7,四周。,-,1072,1,8,CL,noCUE
54,e5,1,b,7,四周。,-,1345,1,8,CL,noCUE
18,e5,1,b,7,四周。,-,1420,1,8,CL,noCUE
29,e5,2,b,7,自己。,-,236,1,8,CL,noCUE
13,e5,2,b,7,自己。,-,257,1,8,CL,noCUE
17,e5,2,b,7,自己。,-,362,1,8,CL,noCUE
53,e5,2,b,7,自己。,-,473,1,8,CL,noCUE
49,e5,2,b,7,自己。,-,506,1,8,CL,noCUE
37,e5,2,b,7,自己。,-,536,1,8,CL,noCUE
21,e5,2,b,7,自己。,-,556,1,8,CL,noCUE
5,e5,2,b,7,自己。,-,599,1,8,CL,noCUE
9,e5,2,b,7,自己。,-,602,1,8,CL,noCUE
33,e5,2,b,7,自己。,-,696,1,8,CL,noCUE
57,e5,2,b,7,自己。,-,785,1,8,CL,noCUE
41,e5,2,b,7,自己。,-,812,1,8,CL,noCUE
45,e5,2,b,7,自己。,-,983,1,8,CL,noCUE
25,e5,2,b,7,自己。,-,4616,1,8,CL,noCUE
40,e5,3,b,7,疼痛。,-,257,1,8,CL,noCUE
56,e5,3,b,7,疼痛。,-,276,1,8,CL,noCUE
8,e5,3,b,7,疼痛。,-,347,1,8,CL,noCUE
4,e5,3,b,7,疼痛。,-,413,1,8,CL,noCUE
20,e5,3,b,7,疼痛。,-,455,1,8,CL,noCUE
16,e5,3,b,7,疼痛。,-,485,1,8,CL,noCUE
24,e5,3,b,7,疼痛。,-,506,1,8,CL,noCUE
44,e5,3,b,7,疼痛。,-,516,1,8,CL,noCUE
36,e5,3,b,7,疼痛。,-,527,1,8,CL,noCUE
28,e5,3,b,7,疼痛。,-,532,1,8,CL,noCUE
32,e5,3,b,7,疼痛。,-,734,1,8,CL,noCUE
52,e5,3,b,7,疼痛。,-,918,1,8,CL,noCUE
12,e5,3,b,7,疼痛。,-,1160,1,8,CL,noCUE
48,e5,3,b,7,疼痛。,-,1204,1,8,CL,noCUE
60,e5,3,b,7,疼痛。,-,1781,1,8,CL,noCUE
19,e5,4,b,7,脚步。,-,279,1,8,CL,noCUE
55,e5,4,b,7,脚步。,-,432,1,8,CL,noCUE
23,e5,4,b,7,脚步。,-,447,1,8,CL,noCUE
35,e5,4,b,7,脚步。,-,462,1,8,CL,noCUE
59,e5,4,b,7,脚步。,-,467,1,8,CL,noCUE
43,e5,4,b,7,脚步。,-,488,1,8,CL,noCUE
3,e5,4,b,7,脚步。,-,497,1,8,CL,noCUE
7,e5,4,b,7,脚步。,-,506,1,8,CL,noCUE
15,e5,4,b,7,脚步。,-,557,1,8,CL,noCUE
51,e5,4,b,7,脚步。,-,688,1,8,CL,noCUE
27,e5,4,b,7,脚步。,-,828,1,8,CL,noCUE
39,e5,4,b,7,脚步。,-,833,1,8,CL,noCUE
31,e5,4,b,7,脚步。,-,1222,1,8,CL,noCUE
47,e5,4,b,7,脚步。,-,2188,1,8,CL,noCUE
58,e5,5,b,7,时间。,-,282,1,8,CL,noCUE
22,e5,5,b,7,时间。,-,402,1,8,CL,noCUE
26,e5,5,b,7,时间。,-,433,1,8,CL,noCUE
30,e5,5,b,7,时间。,-,459,1,8,CL,noCUE
6,e5,5,b,7,时间。,-,460,1,8,CL,noCUE
14,e5,5,b,7,时间。,-,480,1,8,CL,noCUE
38,e5,5,b,7,时间。,-,484,1,8,CL,noCUE
34,e5,5,b,7,时间。,-,518,1,8,CL,noCUE
54,e5,5,b,7,时间。,-,546,1,8,CL,noCUE
18,e5,5,b,7,时间。,-,635,1,8,CL,noCUE
46,e5,5,b,7,时间。,-,654,1,8,CL,noCUE
10,e5,5,b,7,时间。,-,675,1,8,CL,noCUE
2,e5,5,b,7,时间。,-,714,1,8,CL,noCUE
42,e5,5,b,7,时间。,-,771,1,8,CL,noCUE
50,e5,5,b,7,时间。,-,825,1,8,CL,noCUE
29,e5,6,b,7,一口气。,-,237,1,8,CL,noCUE
49,e5,6,b,7,一口气。,-,358,1,8,CL,noCUE
45,e5,6,b,7,一口气。,-,513,1,8,CL,noCUE
9,e5,6,b,7,一口气。,-,564,1,8,CL,noCUE
33,e5,6,b,7,一口气。,-,568,1,8,CL,noCUE
17,e5,6,b,7,一口气。,-,584,1,8,CL,noCUE
37,e5,6,b,7,一口气。,-,587,1,8,CL,noCUE
41,e5,6,b,7,一口气。,-,612,1,8,CL,noCUE
5,e5,6,b,7,一口气。,-,645,1,8,CL,noCUE
25,e5,6,b,7,一口气。,-,708,1,8,CL,noCUE
53,e5,6,b,7,一口气。,-,739,1,8,CL,noCUE
13,e5,6,b,7,一口气。,-,1025,1,8,CL,noCUE
57,e5,6,b,7,一口气。,-,1240,1,8,CL,noCUE
21,e5,6,b,7,一口气。,-,1665,1,8,CL,noCUE
56,e5,7,b,7,人群。,-,250,1,8,CL,noCUE
40,e5,7,b,7,人群。,-,343,1,8,CL,noCUE
60,e5,7,b,7,人群。,-,348,1,8,CL,noCUE
8,e5,7,b,7,人群。,-,440,1,8,CL,noCUE
16,e5,7,b,7,人群。,-,468,1,8,CL,noCUE
4,e5,7,b,7,人群。,-,531,1,8,CL,noCUE
28,e5,7,b,7,人群。,-,546,1,8,CL,noCUE
12,e5,7,b,7,人群。,-,565,1,8,CL,noCUE
48,e5,7,b,7,人群。,-,577,1,8,CL,noCUE
44,e5,7,b,7,人群。,-,673,2,8,CL,noCUE
36,e5,7,b,7,人群。,-,771,1,8,CL,noCUE
20,e5,7,b,7,人群。,-,1268,1,8,CL,noCUE
52,e5,7,b,7,人群。,-,1339,1,8,CL,noCUE
32,e5,7,b,7,人群。,-,1790,1,8,CL,noCUE
24,e5,7,b,7,人群。,-,4183,1,8,CL,noCUE
19,e5,8,b,7,助理。,-,339,1,8,CL,noCUE
55,e5,8,b,7,助理。,-,567,1,8,CL,noCUE
3,e5,8,b,7,助理。,-,577,1,8,CL,noCUE
51,e5,8,b,7,助理。,-,635,1,8,CL,noCUE
7,e5,8,b,7,助理。,-,678,1,8,CL,noCUE
43,e5,8,b,7,助理。,-,678,1,8,CL,noCUE
39,e5,8,b,7,助理。,-,805,1,8,CL,noCUE
23,e5,8,b,7,助理。,-,937,1,8,CL,noCUE
35,e5,8,b,7,助理。,-,1276,1,8,CL,noCUE
27,e5,8,b,7,助理。,-,1631,1,8,CL,noCUE
47,e5,8,b,7,助理。,-,1852,1,8,CL,noCUE
31,e5,8,b,7,助理。,-,2002,1,8,CL,noCUE
15,e5,8,b,7,助理。,-,2143,1,8,CL,noCUE
59,e5,8,b,7,助理。,-,2388,1,8,CL,noCUE
14,e5,9,b,7,拥护。,-,406,1,8,CL,noCUE
30,e5,9,b,7,拥护。,-,486,1,8,CL,noCUE
18,e5,9,b,7,拥护。,-,563,1,8,CL,noCUE
38,e5,9,b,7,拥护。,-,576,1,8,CL,noCUE
46,e5,9,b,7,拥护。,-,628,1,8,CL,noCUE
58,e5,9,b,7,拥护。,-,672,1,8,CL,noCUE
26,e5,9,b,7,拥护。,-,686,1,8,CL,noCUE
54,e5,9,b,7,拥护。,-,834,1,8,CL,noCUE
50,e5,9,b,7,拥护。,-,880,1,8,CL,noCUE
10,e5,9,b,7,拥护。,-,943,1,8,CL,noCUE
6,e5,9,b,7,拥护。,-,1167,1,8,CL,noCUE
22,e5,9,b,7,拥护。,-,1408,1,8,CL,noCUE
2,e5,9,b,7,拥护。,-,1411,1,8,CL,noCUE
42,e5,9,b,7,拥护。,-,1694,2,8,CL,noCUE
34,e5,9,b,7,拥护。,-,2378,1,8,CL,noCUE
53,e5,10,b,7,公款。,-,317,1,8,CL,noCUE
29,e5,10,b,7,公款。,-,350,2,8,CL,noCUE
21,e5,10,b,7,公款。,-,409,1,8,CL,noCUE
17,e5,10,b,7,公款。,-,453,1,8,CL,noCUE
25,e5,10,b,7,公款。,-,537,1,8,CL,noCUE
41,e5,10,b,7,公款。,-,564,1,8,CL,noCUE
37,e5,10,b,7,公款。,-,569,1,8,CL,noCUE
49,e5,10,b,7,公款。,-,600,1,8,CL,noCUE
9,e5,10,b,7,公款。,-,605,1,8,CL,noCUE
45,e5,10,b,7,公款。,-,662,1,8,CL,noCUE
33,e5,10,b,7,公款。,-,759,1,8,CL,noCUE
13,e5,10,b,7,公款。,-,790,1,8,CL,noCUE
5,e5,10,b,7,公款。,-,854,1,8,CL,noCUE
57,e5,10,b,7,公款。,-,1059,1,8,CL,noCUE
40,e5,11,b,7,知名度。,-,247,2,8,CL,noCUE
12,e5,11,b,7,知名度。,-,277,1,8,CL,noCUE
16,e5,11,b,7,知名度。,-,283,1,8,CL,noCUE
60,e5,11,b,7,知名度。,-,331,1,8,CL,noCUE
